노선번호,노선,정류장순서,정류장,정류장 번호,정류장명,경도,위도,이전정류장과_노선거리_m,구간이동시간_초,누적노선거리_m,누적예상시간_초
남산5(남산503),250052402,62,250026984,2709,백양2리종점,127.58239,37.79485,1045.7,144.8,40457.8,5601.8
남산5(남산503),250052402,63,250026985,2710,백양2리종점,127.58257,37.79466,63.9,8.8,40521.6,5610.7
남산5(남산503),250052402,64,250026983,2708,백양2리3반,127.57575,37.80221,1062.9,147.2,41584.5,5757.9
남산5(남산503),250052402,65,250002243,2220,백양리종점,127.57332,37.81025,1037.0,143.6,42621.5,5901.4
남산5(남산503),250052402,66,250001129,1297,백양2리,127.57308,37.81409,567.8,78.6,43189.3,5980.1
남산5(남산503),250052402,67,250001132,1300,백양2리,127.56954,37.81652,414.9,57.4,43604.2,6037.5
남산5(남산503),250052402,68,250002249,2226,백양1리,127.5628,37.82413,1128.7,156.3,44732.9,6193.8
남산5(남산503),250052402,69,250002247,2224,백양리,127.56019,37.82784,480.7,66.6,45213.6,6260.3
남산5(남산503),250052402,70,250026562,2298,굴봉산역,127.55758,37.83206,544.7,75.4,45758.3,6335.8
남산5(남산503),250052402,71,250026694,2421,서천분교,127.55529,37.83623,520.1,72.0,46278.3,6407.8
남산5(남산503),250052402,72,250002158,2135,서천1리,127.55291,37.83854,333.1,46.1,46611.5,6453.9
남산5(남산503),250052402,73,250002155,2132,서천리,127.55209,37.84087,273.7,37.9,46885.1,6491.8
남산5(남산503),250052402,74,250026561,2297,백양리역,127.58832,37.83113,3773.0,522.4,50658.2,7014.2
남산5(남산503),250052402,75,265000844,2502,오양골길,127.60909,37.82838,1854.0,256.7,52512.2,7270.9
남산5(남산503),250052402,76,265000846,2511,옛백양리역,127.6124,37.82767,307.1,42.5,52819.3,7313.4
남산5(남산503),250052402,77,265000885,2816,강촌3리,127.61634,37.82546,426.4,59.0,53245.7,7372.5
남산5(남산503),250052402,78,250001657,1976,강촌1리마을,127.63629,37.80991,2624.3,363.4,55870.0,7735.8
남산5(남산503),250052402,79,250001429,1426,창촌중학교,127.63654,37.80813,200.5,27.8,56070.5,7763.6
남산5(남산503),250052402,80,250026569,2305,강촌역입구,127.63655,37.80598,249.3,34.5,56319.8,7798.1
남산5(남산503),250052402,81,250001443,1440,방곡리,127.63758,37.80281,366.5,50.7,56686.3,7848.9
남산5(남산503),250052402,82,250001450,1781,방곡1리,127.63871,37.80073,295.7,40.9,56982.0,7889.8
남산5(남산503),250052402,83,250001448,1779,방곡1리,127.63972,37.7977,348.5,48.3,57330.5,7938.1
남산5(남산503),250052402,84,265000808,2273,방곡2리입구,127.64034,37.79378,524.7,72.7,57855.2,8010.7
남산5(남산503),250052402,85,250001444,1441,방곡2리회관,127.63589,37.79138,497.8,68.9,58353.0,8079.6
남산5(남산503),250052402,86,250001446,1777,방곡2리종점,127.62936,37.78827,761.9,105.5,59114.9,8185.1
남산5(남산503),250052402,87,250026746,2473,방곡2리종점,127.62929,37.78812,32.6,4.5,59147.5,8189.7
남산5(남산503),250052402,88,250026855,2582,방곡2리,127.63286,37.78883,352.2,48.8,59499.7,8238.4
남산5(남산503),250052402,89,250001445,1442,방곡2리회관,127.63589,37.79124,414.6,57.4,59914.3,8295.8
남산5(남산503),250052402,90,265000809,2280,방곡2리입구,127.64044,37.79372,510.0,70.6,60424.3,8366.4
남산5(남산503),250052402,91,250001451,1782,방곡1리,127.63992,37.7978,526.5,72.9,60950.8,8439.3
남산5(남산503),250052402,92,250001449,1780,방곡1리,127.63895,37.80055,318.4,44.1,61269.2,8483.4
남산5(남산503),250052402,93,250001442,1439,방곡리,127.63774,37.80283,303.2,42.0,61572.4,8525.4
남산5(남산503),250052402,94,250026570,2306,강촌역입구,127.63673,37.80601,369.0,51.1,61941.4,8576.5
남산5(남산503),250052402,95,250001428,1425,강촌1리회관,127.6367,37.80815,243.4,33.7,62184.8,8610.2
남산5(남산503),250052402,96,250001656,1975,강촌1리마을,127.63644,37.81024,236.8,32.8,62421.6,8643.0
남산5(남산503),250052402,97,250001731,1464,강촌유원지,127.63362,37.81367,461.6,63.9,62883.2,8706.9
남산5(남산503),250052402,98,250001529,1850,등선폭포,127.66073,37.82477,3102.0,429.5,65985.2,9136.4
남산5(남산503),250052402,99,250001565,1885,덕두원3리,127.67011,37.82716,872.7,120.8,66857.9,9257.2
남산5(남산503),250052402,100,250026805,2532,의암리입구,127.68102,37.82781,1187.7,164.5,68045.6,9421.7
남산5(남산503),250052402,101,250001302,1109,팔미1리,127.70438,37.82154,2353.7,325.9,70399.3,9747.6
남산5(남산503),250052402,102,250026821,2548,팔미1리,127.71044,37.82934,1076.6,149.1,71475.9,9896.7
남산5(남산503),250052402,103,250001339,1146,칠전동고개,127.71411,37.83656,887.3,122.9,72363.2,10019.5
남산5(남산503),250052402,104,250001341,1148,칠전동사거리,127.7145,37.84141,551.9,76.4,72915.1,10095.9
남산5(남산503),250052402,105,250001521,1842,가압펌프장,127.71518,37.8538,1425.9,197.4,74341.1,10293.4
남산5(남산503),250052402,106,250002252,2229,배나무골,127.71747,37.85986,746.2,103.3,75087.2,10396.7
남산5(남산503),250052402,107,250002080,2057,시외버스터미널,127.71991,37.86372,486.2,67.3,75573.4,10464.0
남산5(남산503),250052402,108,250001983,1628,온의사거리,127.72144,37.86576,278.8,38.6,75852.3,10502.6
남산5(남산503),250052402,109,250001855,1753,KBS방송국,127.72304,37.86791,282.3,39.1,76134.6,10541.7
남산5(남산503),250052402,110,250002028,1670,남부사거리,127.7246,37.87154,489.4,67.8,76623.9,10609.5
남산5(남산503),250052402,111,250001987,1632,모아엘가A,127.72193,37.87293,280.9,38.9,76904.9,10648.4
남산5(남산503),250052402,112,250001348,1155,춘천초등학교,127.72098,37.87602,515.4,71.4,77420.2,10719.7
남산5(남산503),250052402,113,250001847,1745,중앙로입구,127.72415,37.87736,322.6,44.7,77742.8,10764.4
남산5(남산503),250052402,114,265000721,1094,중앙시장입구,127.72459,37.87816,111.6,15.5,77854.4,10779.8
남산5(남산504),250052403,1,250027098,1095,중앙시장입구,127.72437,37.87807,0.0,0.0,0.0,0.0
남산5(남산504),250052403,2,250001202,1011,중앙로입구,127.72307,37.87703,214.1,29.6,214.1,29.6
남산5(남산504),250052403,3,250001349,1156,춘천시보건소,127.72076,37.87617,231.7,32.1,445.8,61.7
남산5(남산504),250052403,4,250002027,1669,약사롯데캐슬,127.72313,37.8721,631.2,87.4,1077.0,149.1
남산5(남산504),250052403,5,250001266,1075,춘천경찰서,127.72473,37.87064,290.6,40.2,1367.5,189.3
남산5(남산504),250052403,6,250001854,1752,KBS방송국,127.72287,37.86819,317.6,44.0,1685.2,233.3
남산5(남산504),250052403,7,250002081,2058,시외버스터미널,127.71988,37.86418,534.4,74.0,2219.6,307.3
남산5(남산504),250052403,8,250002253,2230,배나무골,127.71709,37.85983,566.8,78.5,2786.4,385.8
남산5(남산504),250052403,9,250001522,1843,가압펌프장,127.71464,37.85511,581.7,80.5,3368.1,466.4
남산5(남산504),250052403,10,250001782,1513,88공원,127.7152,37.85243,312.1,43.2,3680.2,509.6
남산5(남산504),250052403,11,250001340,1147,칠전동,127.71413,37.84246,1142.0,158.1,4822.2,667.7
남산5(남산504),250052403,12,250001338,1145,칠전동고개,127.71363,37.83625,735.9,101.9,5558.1,769.6
남산5(남산504),250052403,13,265000810,2364,봄봄유치원,127.71246,37.83366,305.9,42.4,5864.0,811.9
남산5(남산504),250052403,14,250026803,2530,팔미1리,127.71026,37.82982,484.0,67.0,6348.0,879.0
남산5(남산504),250052403,15,250001298,1105,팔미쉼터,127.7039,37.82165,1169.2,161.9,7517.2,1040.8
남산5(남산504),250052403,16,250026804,2531,의암리입구,127.68199,37.8273,2175.6,301.2,9692.8,1342.1
남산5(남산504),250052403,17,250001899,1546,의암교차로,127.67112,37.82808,1189.7,164.7,10882.6,1506.8
남산5(남산504),250052403,18,250002105,2082,등선폭포주차장,127.66628,37.82595,491.7,68.1,11374.3,1574.9
남산5(남산504),250052403,19,250001530,1851,등선폭포,127.66041,37.82496,527.4,73.0,11901.7,1647.9
남산5(남산504),250052403,20,250026965,2690,강촌노래비,127.63413,37.81365,3163.0,438.0,15064.7,2085.9
남산5(남산504),250052403,21,265000884,2815,강촌3리,127.61649,37.82554,2116.9,293.1,17181.6,2379.0
남산5(남산504),250052403,22,265000845,2510,옛백양리역,127.61243,37.8278,436.9,60.5,17618.5,2439.5
남산5(남산504),250052403,23,265000843,2501,오양골길,127.60908,37.82852,308.3,42.7,17926.8,2482.2
남산5(남산504),250052403,24,250026560,2296,백양리역,127.58889,37.83118,1801.1,249.4,19727.9,2731.6
남산5(남산504),250052403,25,250026851,2578,서천리주명교,127.5529,37.84344,3515.8,486.8,23243.7,3218.4
남산5(남산504),250052403,26,250000993,1177,서천리입구,127.55189,37.84082,321.1,44.5,23564.8,3262.8
남산5(남산504),250052403,27,250002157,2134,서천1리,127.55259,37.83858,256.8,35.6,23821.6,3298.4
남산5(남산504),250052403,28,250026693,2420,서천분교,127.55548,37.83581,401.2,55.6,24222.8,3353.9
남산5(남산504),250052403,29,250026563,2299,굴봉산역,127.55742,37.83217,456.0,63.1,24678.8,3417.1
남산5(남산504),250052403,30,250002246,2223,백양리,127.56001,37.82779,555.8,77.0,25234.6,3494.0
남산5(남산504),250052403,31,250002248,2225,백양1리,127.56267,37.82401,494.2,68.4,25728.8,3562.4
남산5(남산504),250052403,32,250026612,1301,백양1리,127.56498,37.81896,640.0,88.6,26368.8,3651.1
남산5(남산504),250052403,33,250001131,1299,백양2리,127.56966,37.81617,519.8,72.0,26888.6,3723.0
남산5(남산504),250052403,34,250001130,1298,백양2리,127.57298,37.81399,379.8,52.6,27268.3,3775.6
남산5(남산504),250052403,35,250026729,2456,백양리종점,127.57322,37.81033,554.9,76.8,27823.2,3852.4
남산5(남산504),250052403,36,250026982,2707,백양2리3반,127.5756,37.80226,1037.5,143.7,28860.8,3996.1
남산5(남산504),250052403,37,250026984,2709,백양2리종점,127.58239,37.79485,1045.6,144.8,29906.4,4140.9
동내1(동내101),250053100,1,250001847,1745,중앙로입구,127.72415,37.87736,0.0,0.0,0.0,0.0
동내1(동내101),250053100,2,250001849,1747,중앙시장,127.72549,37.87841,172.5,23.9,172.5,23.9
동내1(동내101),250053100,3,250001498,1819,명동입구,127.72629,37.87906,100.8,14.0,273.3,37.8
동내1(동내101),250053100,4,250002076,2053,M백화점,127.72915,37.87876,436.2,60.4,709.5,98.2
동내1(동내101),250053100,5,250001913,1560,육림고개,127.73047,37.87724,204.8,28.4,914.3,126.6
동내1(동내101),250053100,6,250001544,1864,동부시장,127.73348,37.8763,324.1,44.9,1238.5,171.5
동내1(동내101),250053100,7,250001229,1038,중부지구대,127.73851,37.87533,488.1,67.6,1726.6,239.1
동내1(동내101),250053100,8,250001677,1996,춘천청소년수련관,127.74071,37.87433,222.8,30.8,1949.4,269.9
동내1(동내101),250053100,9,250001749,1482,강원대학병원,127.74424,37.8756,439.6,60.9,2389.0,330.8
동내1(동내101),250053100,10,250002237,2214,푸른언덕공원,127.7463,37.87627,195.4,27.1,2584.4,357.8
동내1(동내101),250053100,11,250001205,1014,후평중학교,127.74843,37.87723,215.4,29.8,2799.7,387.7
동내1(동내101),250053100,12,250001785,1516,신한은행후평동지점,127.75049,37.87928,363.6,50.3,3163.3,438.0
동내1(동내101),250053100,13,250001292,1101,포스코더샵A,127.74948,37.88067,181.9,25.2,3345.2,463.2
동내1(동내101),250053100,14,250001278,1087,한국전력공사입구,127.74899,37.88349,366.4,50.7,3711.6,513.9
동내1(동내101),250053100,15,250001506,1827,동광오거리,127.74958,37.8847,144.2,20.0,3855.8,533.9
동내1(동내101),250053100,16,250001194,1003,산림조합강원본부,127.75325,37.88691,459.2,63.6,4315.0,597.5
동내1(동내101),250053100,17,250001517,1838,양지교,127.75561,37.88547,343.3,47.5,4658.3,645.0
동내1(동내101),250053100,18,250001512,1833,만천초교,127.75812,37.88265,403.2,55.8,5061.5,700.8
동내1(동내101),250053100,19,250001508,1829,동면만천농협,127.76097,37.88164,273.9,37.9,5335.4,738.7
동내1(동내101),250053100,20,250001503,1824,스위첸A,127.76534,37.87959,467.7,64.8,5803.1,803.5
동내1(동내101),250053100,21,250001513,1834,만천로입구,127.77076,37.87729,560.5,77.6,6363.7,881.1
동내1(동내101),250053100,22,250001192,1001,대형약국,127.77513,37.876,456.6,63.2,6820.2,944.3
동내1(동내101),250053100,23,250001510,1831,만천3리마을회관,127.77831,37.87497,303.8,42.1,7124.1,986.4
동내1(동내101),250053100,24,250026701,2428,만천3리,127.78098,37.87503,239.3,33.1,7363.4,1019.5
동내1(동내101),250053100,25,250001507,1828,만천리종점,127.78551,37.87599,420.5,58.2,7783.8,1077.8
동내1(동내101),250053100,26,250026949,2674,금대울,127.78767,37.86723,1927.0,266.8,9710.8,1344.6
동내1(동내101),250053100,27,250026951,2676,거두리사거리,127.79006,37.86158,762.3,105.5,10473.1,1450.1
동내1(동내101),250053100,28,250026733,2460,거두2리마을회관,127.78738,37.86115,253.1,35.0,10726.2,1485.2
동내1(동내101),250053100,29,250001721,1454,거두2리,127.78338,37.86039,374.2,51.8,11100.4,1537.0
동내1(동내101),250053100,30,250001722,1455,거두2리,127.77801,37.8604,483.5,66.9,11583.9,1603.9
동내1(동내101),250053100,31,250026698,2425,거두1리1반,127.77387,37.86087,370.4,51.3,11954.4,1655.2
동내1(동내101),250053100,32,250001726,1459,거두1리,127.76721,37.86208,707.4,97.9,12661.8,1753.2
동내1(동내101),250053100,33,250001718,1451,거두1리마을회관,127.76237,37.86116,469.3,65.0,13131.1,1818.2
동내1(동내101),250053100,34,250001745,1478,거두1리,127.75977,37.8595,331.6,45.9,13462.6,1864.1
동내1(동내101),250053100,35,250026548,2284,호반베르디움,127.75938,37.85716,428.9,59.4,13891.6,1923.5
동내1(동내101),250053100,36,250002139,2116,초록지붕A,127.75133,37.85329,1134.7,157.1,15026.3,2080.6
동내1(동내101),250053100,37,250001527,1848,로데오거리,127.75067,37.85426,122.4,16.9,15148.8,2097.5
동내1(동내101),250053100,38,250001526,1847,거두리부영A,127.75154,37.85551,349.7,48.4,15498.5,2145.9
동내1(동내102),250053101,1,250002139,2116,초록지붕A,127.75133,37.85329,0.0,0.0,0.0,0.0
동내1(동내102),250053101,2,250001527,1848,로데오거리,127.75067,37.85426,122.4,16.9,122.4,16.9
동내1(동내102),250053101,3,250001526,1847,거두리부영A,127.75154,37.85551,349.7,48.4,472.2,65.4
동내1(동내102),250053101,4,250001717,1450,성우오스타A,127.75488,37.85605,309.7,42.9,781.9,108.3
동내1(동내102),250053101,5,250000004,1169,거두리주공A,127.75863,37.85665,335.9,46.5,1117.7,154.8
동내1(동내102),250053101,6,250001744,1477,거두1리,127.76008,37.85949,501.5,69.4,1619.3,224.2
동내1(동내102),250053101,7,250001719,1452,거두1리마을회관,127.7626,37.86119,365.1,50.6,1984.4,274.8
동내1(동내102),250053101,8,250001725,1458,거두1리,127.76704,37.86199,434.7,60.2,2419.1,335.0
동내1(동내102),250053101,9,250026771,2498,거두1리1반,127.7697,37.86033,329.3,45.6,2748.4,380.5
동내1(동내102),250053101,10,250001723,1456,거두2리,127.77812,37.86028,774.9,107.3,3523.3,487.8
동내1(동내102),250053101,11,250001724,1457,거두2리,127.78323,37.86026,458.6,63.5,3981.9,551.3
동내1(동내102),250053101,12,250001720,1453,거두2리마을회관,127.78737,37.86104,387.1,53.6,4369.0,604.9
동내1(동내102),250053101,13,250026950,2675,거두리사거리,127.79009,37.86149,256.1,35.5,4625.1,640.4
동내1(동내102),250053101,14,250026547,2283,금대울,127.78781,37.86727,764.7,105.9,5389.8,746.3
동내1(동내102),250053101,15,250026701,2428,만천3리,127.78098,37.87503,1480.6,205.0,6870.4,951.3
동내1(동내102),250053101,16,250001507,1828,만천리종점,127.78551,37.87599,420.5,58.2,7290.9,1009.5
동내1(동내102),250053101,17,265000709,1832,만천3리마을회관,127.77844,37.87507,684.4,94.8,7975.3,1104.3
동내1(동내102),250053101,18,250001191,1359,대형약국,127.77535,37.87619,299.0,41.4,8274.3,1145.7
동내1(동내102),250053101,19,250001514,1835,만천로입구,127.77067,37.87774,528.2,73.1,8802.6,1218.8
동내1(동내102),250053101,20,250001504,1825,스위첸A,127.7658,37.87959,490.6,67.9,9293.2,1286.8
동내1(동내102),250053101,21,250001509,1830,동면만천농협,127.76087,37.88187,520.1,72.0,9813.2,1358.8
동내1(동내102),250053101,22,250001515,1836,만천초교,127.75847,37.88275,232.4,32.2,10045.6,1390.9
동내1(동내102),250053101,23,250001516,1837,양지교,127.75606,37.88518,366.2,50.7,10411.9,1441.6
동내1(동내102),250053101,24,250001193,1002,산림조합강원본부,127.75358,37.88721,359.3,49.7,10771.1,1491.4
동내1(동내102),250053101,25,250001505,1826,동광오거리,127.74955,37.88523,444.3,61.5,11215.4,1552.9
동내1(동내102),250053101,26,250001277,1086,한국전력공사입구,127.74871,37.88346,210.2,29.1,11425.6,1582.0
동내1(동내102),250053101,27,250001295,1104,포스코더샵A,127.7486,37.8815,232.0,32.1,11657.6,1614.1
동내1(동내102),250053101,28,250001786,1517,충인교회,127.75001,37.87954,258.2,35.8,11915.7,1649.9
동내1(동내102),250053101,29,250001853,1751,일성트루엘A,127.74822,37.87735,418.6,58.0,12334.4,1707.8
동내1(동내102),250053101,30,250002238,2215,푸른언덕공원,127.74556,37.87622,265.9,36.8,12600.2,1744.6
동내1(동내102),250053101,31,250001750,1483,강원대학병원,127.74295,37.87474,292.7,40.5,12893.0,1785.2
동내1(동내102),250053101,32,250001678,1997,춘천청소년수련관,127.74109,37.87438,263.9,36.5,13156.8,1821.7
동내1(동내102),250053101,33,250001230,1039,중부지구대,127.73797,37.87579,315.6,43.7,13472.4,1865.4
동내1(동내102),250053101,34,250001545,1865,동부시장,127.73429,37.87658,346.8,48.0,13819.2,1913.4
동내1(동내102),250053101,35,250001914,1561,육림고개,127.7308,37.87719,379.9,52.6,14199.1,1966.0
동내1(동내102),250053101,36,250002077,2054,시청입구,127.72874,37.87957,320.6,44.4,14519.7,2010.4
동내1(동내102),250053101,37,250002029,1671,명동입구,127.7267,37.87969,264.5,36.6,14784.2,2047.0
동내1(동내102),250053101,38,250001848,1746,중앙시장/중앙초교,127.72505,37.87834,208.7,28.9,14993.0,2076.0
동내1(동내102),250053101,39,250001202,1011,중앙로입구,127.72307,37.87703,234.7,32.5,15227.6,2108.4
동내1(동내102),250053101,40,250001847,1745,중앙로입구,127.72415,37.87736,234.8,32.5,15462.4,2140.9
동내1(동내102),250053101,41,250001849,1747,중앙시장,127.72549,37.87841,172.5,23.9,15635.0,2164.8
동내1(동내102),250053101,42,250001498,1819,명동입구,127.72629,37.87906,100.8,14.0,15735.7,2178.8
